position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
38,UCjGw10XwPajl878P5YUgo9g,Cedwiig,VwS9LFtdD_Y,2025-03-05T15:00:42Z,"2025-03-05 15:00:42","Top 10 Frosch-Lines von Deutschrappern #deutschrap #rap #hiphop #rapper #memes",,,24,Entertainment,"Hip_hop_music,Music",PT2M27S,147,2d,hd,false,de,de,https://i.ytimg.com/vi/VwS9LFtdD_Y/maxresdefault.jpg,,,,,316,8,,0,0
39,UCjGw10XwPajl878P5YUgo9g,Cedwiig,AiXVHEL9FVI,2025-03-05T15:00:11Z,"2025-03-05 15:00:11","Top 10 Urin-Lines von Deutschrappern",,,24,Entertainment,"Hip_hop_music,Music",PT1M32S,92,2d,hd,false,de,de,https://i.ytimg.com/vi/AiXVHEL9FVI/maxresdefault.jpg,,,,,3796,192,,0,27
40,UCjGw10XwPajl878P5YUgo9g,Cedwiig,S4PWaCg0tEY,2025-03-03T14:30:10Z,"2025-03-03 14:30:10","Top 10 Schlagsahne-Lines von Deutschrappern",Schlagsahne!,,24,Entertainment,"Hip_hop_music,Music,Pop_music",PT1M58S,118,2d,hd,false,de,de,https://i.ytimg.com/vi/S4PWaCg0tEY/maxresdefault.jpg,,,,,3551,165,,0,32
41,UCjGw10XwPajl878P5YUgo9g,Cedwiig,Q2nthL3M9qE,2025-03-02T15:00:34Z,"2025-03-02 15:00:34","Top 15 Rasenmäher-Lines von Deutschrappern #deutschrap #rap #hiphop #rapper #memes",,,24,Entertainment,Hip_hop_music,PT2M31S,151,2d,hd,false,de,de,https://i.ytimg.com/vi/Q2nthL3M9qE/maxresdefault.jpg,,,,,286,8,,0,0
42,UCjGw10XwPajl878P5YUgo9g,Cedwiig,zbSFRZy7WIs,2025-02-28T15:01:27Z,"2025-02-28 15:01:27","Top 10 Mein Schwanz-Lines von Chakuza #deutschrap #rap #hiphop #rapper #memes",,,24,Entertainment,"Hip_hop_music,Music",PT1M48S,108,2d,hd,false,de,de,https://i.ytimg.com/vi/zbSFRZy7WIs/maxresdefault.jpg,,,,,245,1,,0,2
43,UCjGw10XwPajl878P5YUgo9g,Cedwiig,WwPdHZn8NuQ,2025-02-26T15:00:43Z,"2025-02-26 15:00:43","Top 10 Fisch-Lines von Olli Banjo #deutschrap #rap #hiphop #rapper #memes",,,24,Entertainment,"Hip_hop_music,Music",PT2M31S,151,2d,hd,false,de,de,https://i.ytimg.com/vi/WwPdHZn8NuQ/maxresdefault.jpg,,,,,231,5,,0,1
44,UCjGw10XwPajl878P5YUgo9g,Cedwiig,UrA6JDyD-dk,2025-02-24T15:00:39Z,"2025-02-24 15:00:39","Die Dümmsten Spitts von Deutschrappern #2","Welche Lines fallen euch noch ein? @kubustumor69420 leider passte bisher noch nichts von unserem Ehrengast in dieses Format - aber ich bleibe auf der Suche!",,24,Entertainment,"Hip_hop_music,Music",PT2M3S,123,2d,hd,false,de,de,https://i.ytimg.com/vi/UrA6JDyD-dk/maxresdefault.jpg,,,,,12173,491,,0,70
45,UCjGw10XwPajl878P5YUgo9g,Cedwiig,4W3GUmRDKhc,2025-02-23T15:00:04Z,"2025-02-23 15:00:04","Top 10 Weihnachts-Lines von Money Boy #deutschrap #rap #hiphop #rapper #memes",,,24,Entertainment,"Hip_hop_music,Music",PT1M50S,110,2d,hd,false,de,de,https://i.ytimg.com/vi/4W3GUmRDKhc/maxresdefault.jpg,,,,,63,2,,0,0
46,UCjGw10XwPajl878P5YUgo9g,Cedwiig,bBUmIF5cQpw,2025-02-21T13:00:53Z,"2025-02-21 13:00:53","Top 10 Anscheiß-Lines von Kool Savas #deutschrap #rap #hiphop #rapper #memes",,,24,Entertainment,"Hip_hop_music,Music",PT1M9S,69,2d,hd,false,de,de,https://i.ytimg.com/vi/bBUmIF5cQpw/maxresdefault.jpg,,,,,948,27,,0,0
47,UCjGw10XwPajl878P5YUgo9g,Cedwiig,j5DW_CFBF9s,2025-02-19T15:01:03Z,"2025-02-19 15:01:03","Top 10 Fischlines von Kool Savas #deutschrap #rap #hiphop #rapper",,,24,Entertainment,"Hip_hop_music,Music",PT59S,59,2d,hd,false,de,de,https://i.ytimg.com/vi/j5DW_CFBF9s/maxresdefault.jpg,,,,,1565,40,,0,4
48,UCjGw10XwPajl878P5YUgo9g,Cedwiig,qVGFfT87trA,2025-02-18T16:04:16Z,"2025-02-18 16:04:16","Die Besten Waffensounds von Deutschrappern #4",,,24,Entertainment,"Hip_hop_music,Music",PT2M24S,144,2d,hd,false,de,de,https://i.ytimg.com/vi/qVGFfT87trA/maxresdefault.jpg,,,,,6335,211,,0,29
49,UCjGw10XwPajl878P5YUgo9g,Cedwiig,sbQv5LDJ8fM,2025-02-13T14:30:32Z,"2025-02-13 14:30:32","Top 20 Baum-Lines von Deutschrappern",,,24,Entertainment,"Hip_hop_music,Music",PT3M26S,206,2d,hd,false,de,de,https://i.ytimg.com/vi/sbQv5LDJ8fM/maxresdefault.jpg,,,,,4460,200,,0,31
50,UCjGw10XwPajl878P5YUgo9g,Cedwiig,IXLZuzzoN3s,2025-02-10T14:30:13Z,"2025-02-10 14:30:13","Top 15 Crack-Lines von Money Boy",,,24,Entertainment,"Hip_hop_music,Music",PT3M22S,202,2d,hd,false,de,de,https://i.ytimg.com/vi/IXLZuzzoN3s/maxresdefault.jpg,,,,,9988,436,,0,38
51,UCjGw10XwPajl878P5YUgo9g,Cedwiig,fKmgZO0Okuc,2025-02-06T15:30:14Z,"2025-02-06 15:30:14","Top 15 Mark Forster (Diss-)Lines","grüße an mehnersmoos",,24,Entertainment,"Hip_hop_music,Music",PT1M58S,118,2d,hd,false,de,de,https://i.ytimg.com/vi/fKmgZO0Okuc/maxresdefault.jpg,,,,,14838,739,,0,86
52,UCjGw10XwPajl878P5YUgo9g,Cedwiig,-NX4wGDpljE,2025-02-06T11:08:01Z,"2025-02-06 11:08:01","Die Besten Waffensounds von Deutschrappern #1 #deutschrap #rap #hiphop #musik #rapper #memes",,,24,Entertainment,"Hip_hop_music,Music",PT1M41S,101,2d,hd,false,de,de,https://i.ytimg.com/vi/-NX4wGDpljE/maxresdefault.jpg,,,,,745,20,,0,5
53,UCjGw10XwPajl878P5YUgo9g,Cedwiig,yW7OPzsUnG0,2025-02-04T14:30:26Z,"2025-02-04 14:30:26","Die Dümmsten Spitts von Deutschrappern #1",,,24,Entertainment,"Hip_hop_music,Music",PT2M2S,122,2d,hd,false,de,de,https://i.ytimg.com/vi/yW7OPzsUnG0/maxresdefault.jpg,,,,,39359,1218,,0,126
54,UCjGw10XwPajl878P5YUgo9g,Cedwiig,ppmYtwKVqvE,2025-02-02T11:00:59Z,"2025-02-02 11:00:59","Top 15 Katzen-Lines von Deutschrappern","schöne sonntach",,24,Entertainment,"Hip_hop_music,Music",PT2M9S,129,2d,hd,false,de,de,https://i.ytimg.com/vi/ppmYtwKVqvE/maxresdefault.jpg,,,,,3583,161,,0,24
55,UCjGw10XwPajl878P5YUgo9g,Cedwiig,qgvydrFAhfo,2025-01-27T14:30:34Z,"2025-01-27 14:30:34","Die Besten Waffensounds von Deutschrappern #3","Wenn ihr mehr Lines mit bescheuerten Waffengeräuschen findet, schickt mir die gerne immer her! Sobald ich dann genug zusammen habe, kommt das nächste Video 🫶 Vielen Dank an alle fürs Helfen :)",,24,Entertainment,"Hip_hop_music,Music",PT1M58S,118,2d,hd,false,de,de,https://i.ytimg.com/vi/qgvydrFAhfo/maxresdefault.jpg,,,,,6306,246,,0,34
56,UCjGw10XwPajl878P5YUgo9g,Cedwiig,J_iNiru7Fwk,2025-01-24T10:04:29Z,"2025-01-24 10:04:29","Top 10 Fisch-Lines von Olli Banjo","heut wirds strange den Song aus der Honorable Mention würd ich gerne als WTF-Song nominieren @KicofQueens https://www.youtube.com/watch?v=RU0cAcbetrA&t=4129s ab 1:08:39 (das video beinhaltet das ganze Album und ist dadurch wohl nichts für die Playlist, aber ansonstens ist der Song auf jeden fall kaputt genug haha) *der allerletzte Song heißt übrigens ""Ich mal ein Bild"" und nicht ""Song der von nichts handelt"" ups",,24,Entertainment,"Hip_hop_music,Music,Pop_music",PT2M31S,151,2d,hd,false,de,de,https://i.ytimg.com/vi/J_iNiru7Fwk/maxresdefault.jpg,,,,,3210,131,,0,34
57,UCjGw10XwPajl878P5YUgo9g,Cedwiig,dChXOlAOG40,2025-01-20T15:30:13Z,"2025-01-20 15:30:13","Top 10 Arschbacken-Lines von Deutschrappern",,,24,Entertainment,"Hip_hop_music,Music",PT1M43S,103,2d,hd,false,de,de,https://i.ytimg.com/vi/dChXOlAOG40/maxresdefault.jpg,,,,,4207,159,,0,27
58,UCjGw10XwPajl878P5YUgo9g,Cedwiig,JjqlbOwesNE,2025-01-15T15:00:32Z,"2025-01-15 15:00:32","Die Besten Waffensounds von Deutschrappern #2",,,24,Entertainment,"Hip_hop_music,Music",PT2M27S,147,2d,hd,false,de,de,https://i.ytimg.com/vi/JjqlbOwesNE/maxresdefault.jpg,,,,,7567,268,,0,44
59,UCjGw10XwPajl878P5YUgo9g,Cedwiig,zksPoFa7LZE,2025-01-13T15:01:29Z,"2025-01-13 15:01:29","Top 15 Rasenmäher-Lines von Deutschrappern",,,24,Entertainment,"Entertainment,Hip_hop_music",PT2M31S,151,2d,hd,false,de,de,https://i.ytimg.com/vi/zksPoFa7LZE/maxresdefault.jpg,,,,,11194,521,,0,60
60,UCjGw10XwPajl878P5YUgo9g,Cedwiig,6SNhcDuZ0LA,2025-01-06T15:00:07Z,"2025-01-06 15:00:07","Die Besten Waffensounds von Deutschrappern #1","Danke an @MaceVeezy für die Hilfe beim Suchen!",,24,Entertainment,"Hip_hop_music,Music",PT1M41S,101,2d,hd,false,de,de,https://i.ytimg.com/vi/6SNhcDuZ0LA/maxresdefault.jpg,,,,,7373,290,,0,46
61,UCjGw10XwPajl878P5YUgo9g,Cedwiig,zxmLqNfdWHA,2024-12-31T11:01:15Z,"2024-12-31 11:01:15","Top 10 Sektglas-Lines von Deutschrappern",,,24,Entertainment,"Hip_hop_music,Music",PT1M27S,87,2d,hd,false,de,de,https://i.ytimg.com/vi/zxmLqNfdWHA/maxresdefault.jpg,,,,,1055,60,,0,8
62,UCjGw10XwPajl878P5YUgo9g,Cedwiig,yJqqbRligvY,2024-12-29T14:00:57Z,"2024-12-29 14:00:57","Top 10 Kuhfladen-Lines von Deutschrappern","Bitte hört euch ""Berry warf mit Kogos Kuhfladen rum"" von McSmook an. Der Song ist als Ganzes zu krass für so eine Liste: https://www.youtube.com/watch?v=kaDORQuaSII",,24,Entertainment,"Hip_hop_music,Music",PT1M43S,103,2d,hd,false,de,de,https://i.ytimg.com/vi/yJqqbRligvY/maxresdefault.jpg,,,,,2093,88,,0,11
63,UCjGw10XwPajl878P5YUgo9g,Cedwiig,-3clTJNZj1o,2024-12-25T11:00:00Z,"2024-12-25 11:00:00","Top 10 Weihnachts-Lines von Money Boy","und erneut Frohe Weihnachten! normalerweise wäre morgen noch Top 10 Weihnachtslines von Kollegah gekommen, aber dann hab ich kurz vorher gesehen dass es so ein Video schon gibt - also schaut lieber da vorbei! :) https://www.youtube.com/watch?v=pZ7Cci7Pmvk Bis zum nächsten Video 🐟",,24,Entertainment,Music,PT1M50S,110,2d,hd,false,de,de,https://i.ytimg.com/vi/-3clTJNZj1o/maxresdefault.jpg,,,,,2814,182,,0,7
64,UCjGw10XwPajl878P5YUgo9g,Cedwiig,B_zNNkLS_zM,2024-12-24T10:00:10Z,"2024-12-24 10:00:10","Top 15 Weihnachtsmann-Lines von Deutschrappern","Frohe Weihnachten! 🐟",,24,Entertainment,"Hip_hop_music,Music",PT2M38S,158,2d,hd,false,de,de,https://i.ytimg.com/vi/B_zNNkLS_zM/maxresdefault.jpg,,,,,2003,131,,0,14
