position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
184,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,vgwaGIwequw,2019-12-11T17:00:20Z,"2019-12-11 17:00:20","HERR KUCHEN & PUNJIZZ - PLASTIKSHIT III (rappers.in-Videopremiere) Prod. By Doktor Cross","Das neue Album ""FRISCH AUS DEM OFEN II"" ab jetzt vorbestellbar! ■ DELUXE-BUNDLE: http://www.herrkuchen.de/ ----------------------------------------------------------------------------------------------- Herr Kuchen folgen? ■SPOTIFY? http://bit.ly/herrkuchen_spotify ■INSTAGRAM? http://instagram.com/herrzudemkuchen ■FACEBOOK? http://www.facebook.com/herrkuchen ----------------------------------------------------------------------------------------------- Punjizz folgen? ■INSTAGRAM? https://www.instagram.com/punjizzoffiziell/ ■FACEBOOK? https://www.facebook.com/punjizz/ ----------------------------------------------------------------------------------------------- Creative Bakery (Mixing, Mastering, Videoproduktion) ■FACEBOOK? https://www.facebook.com/creativebakeryffm/","Herr Kuchen,Punjizz,Plastikshit",24,Entertainment,"Hip_hop_music,Music",PT4M1S,241,2d,hd,false,de,de,https://i.ytimg.com/vi/vgwaGIwequw/maxresdefault.jpg,1,,,,60167,2257,,0,170
185,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,7bMB1yGeVKM,2019-05-20T15:24:47Z,"2019-05-20 15:24:47","VBT Rückblick mit Peat, Engine Itano, Cpt. Jenny & Up (+ kurzer Ausblick in die Zukunft)","VBT-Nostalgie-Shirts: https://teespring.com/de/shop/colored-vbt Folgt dosa.to auf: Twitter: https://twitter.com/dosato_official Instagram: https://twitter.com/dosato_official Facebook: https://www.fb.me/www.dosa.to/ YouTube: https://www.youtube.com/channel/UCYcV798h9h0MD5YDPC7RO9g Engine Itanos YouTube: https://www.youtube.com/channel/UCluPO26cjEXOe787nlvVXDw vielleicht aber auch Frederick oder sowas Bestenliste-Video von Yüah.: https://youtu.be/w0KckX24w2Q","VBT,VBT 2018,VBT Rückblick,VBT 2019,VBT Livestream,VBT Podcast,Podcast,Peat,Peat VBT,VBT Peat,Team Reiben,Engine Itano,Dr. Lucs,Dr. Lucs VBT,Captain Jenny,WVPB,rappers.in,Up",24,Entertainment,Music,PT5H37M38S,2258,2d,hd,false,de,de,https://i.ytimg.com/vi/7bMB1yGeVKM/maxresdefault.jpg,1,,,,39458,680,,0,170
186,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,MVxwU1CRT80,2019-05-06T18:00:00Z,"2019-05-06 18:00:00","MJM - Old Thug (feat. Peat & TALF / prod by MJM)","MJMonday Season 4 jetzt überall erhältlich!! https://instagram.com/mikejonesmayn https://instagram.com/peat_barboni https://instagram.com/talftyp https://instagram.com/tomatenmarkdermensch https://instagram.com/jackneverlandsagain https://instagram.com/mavenburk","MJM,Peat,Talf,MJMonday,MJM feat. Peat,Old Thug,MJM Old Thug",24,Entertainment,"Hip_hop_music,Music",PT2M7S,127,2d,hd,false,de,de,https://i.ytimg.com/vi/MVxwU1CRT80/maxresdefault.jpg,1,,,,15989,688,,0,89
187,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,QHu8mfwIRpQ,2019-04-07T15:57:48Z,"2019-04-07 15:57:48","VBT Finale: Peat vs. Engine Itano RR","VBT Shirts & Merch gibt's hier: https://teespring.com/de/shop/colored-vbt Ey das ist das Finale! Der blanke Herrgott präsentiert euch mal wieder die menschlichen Abgründe der laufenden Fliegerbrille, Ich bin ein Mumin. Ne, Spaß beiseite. VBT war schon irre krank. Holt die Taschentücher raus, jetzt wird geheult. Engine Italowestern, dieses bebrillte Huhn, können wir später betrauern. Ich will hier jetzt gar keinen ellenlangen Roman schreiben, aber - WOW war das Alles geil. Up verpisst sich hiernach so weit ich weiß - also nervt mal diesen VeryThoxic oder so, dass es noch einen VBT-Fake von rappers.in gibt. Aber bis dahin war’s das erstmal, es war mir eine Ehre! Fick die Bullen, euer Peter (Ja heiße doch so (Hab Pablo belogen hahahihi lol nit böse sein)) Audio Rap: Peat Mixing & Mastering: Vincent Masurczak (Masu) Beat: 7apes Video Kamera, Schnitt & Grading: MC Zirkel Statisten: MC Zirkel & Tomaten Mark ▒ Peat facebook: http://bit.ly/PeatBarboniFB instagram: http://bit.ly/PeatBarboniIG ▒ MC Zirkel www.twitter.com/MCZIRKEL https://www.youtube.com/user/ChiledColaChannel ▒ Tomaten Mark Instagram:https://bit.ly/2UmqDUQ Facebook: https://bit.ly/2I2xUCI Danke für Alles","VBT,Finale,Peat,Engine Itano,Dr. Lucs,RR,Rückrunde,Team Reiben",24,Entertainment,"Hip_hop_music,Music",PT5M20S,320,2d,hd,false,de,de,https://i.ytimg.com/vi/QHu8mfwIRpQ/maxresdefault.jpg,,,,,194521,3127,,0,472
188,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,EgyubKm8Wjg,2019-04-07T15:57:46Z,"2019-04-07 15:57:46","VBT Finale: Engine Itano vs. Peat RR","VBT Shirts & Merch gibt's hier: https://teespring.com/de/shop/colored-vbt FOLLOW ME YouTube ➤ http://yt.vu/UCluPO26cjEXOe787nlvVXDw Instagram ➤ https://www.instagram.com/thislucsgood KAMERA puemmlers.portfolio ➤ https://www.instagram.com/puemmlers.portfolio/ ibografie ➤ https://www.instagram.com/ibografie/ Michael Schäfer Joe Rode VIELEN DANK AN Corry, Gina, Ibografie, Ines, Jessy, Jey, Joe, Jonas, Juli, Kathrin, Kevin, Marco, Marius, Michael, mRo, Peat, Selina, Sickless, Teresa, Timo, T-Jey, Up Das war's. :-)","VBT,Finale,RR,Rückrunde,Engine Itano,Dr. Lucs,Peat",24,Entertainment,"Hip_hop_music,Music",PT5M25S,325,2d,hd,false,de,de,https://i.ytimg.com/vi/EgyubKm8Wjg/maxresdefault.jpg,,,,,178219,2515,,0,472
189,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,gmCQuXto-E8,2019-03-14T17:00:04Z,"2019-03-14 17:00:04","VBT Finale: Engine Itano vs. Peat (feat. Weekend) HR (Beat by 7apes)","VBT Shirts & Merch gibt's hier: https://teespring.com/de/shop/colored-vbt FOLLOW ME YouTube ➤ http://yt.vu/UCluPO26cjEXOe787nlvVXDw Instagram ➤ https://www.instagram.com/thislucsgood BEAT by 7apes Facebook ➤ https://www.facebook.com/7apes Instagram ➤ https://www.instagram.com/7apes WEEKEND Facebook ➤ https://www.facebook.com/officialweekend Instagram ➤ https://www.instagram.com/ilovewochenende Vielen Dankan alle Beteiligten","Engine Itano,Peat,Weekend,VBT,Finale,VBT 2018,rappers.in,Hinrunde,HR,Dr. Lucs",24,Entertainment,"Hip_hop_music,Music",PT5M13S,313,2d,hd,false,de,de,https://i.ytimg.com/vi/gmCQuXto-E8/maxresdefault.jpg,,,,,273593,3502,,0,646
190,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,PmIhTIt9AeQ,2019-03-14T17:00:01Z,"2019-03-14 17:00:01","VBT Finale: Peat vs. Engine Itano (feat. SpliffTastiC & MJM) HR (Beat by MJM & Peat)","VBT Shirts & Merch gibt's hier: https://teespring.com/de/shop/colored-vbt Ey das ist das Finale! Der blanke Herrgott präsentiert euch die menschlichen Abgründe der laufenden Fliegerbrille, bumm bumm peng knall Tja, damit habt ihr nicht gerechnet, was?! Audio Rap: Peat/SpliffTastiC/MJM Mixing: MJM Mastering: SpliffTastiC Beat: MJM & Peat Video Kamera: Gerd McFly, Schnupftabakmann Licht: McFly Filme & Onkel Gammel Statisten: (IOOA) YNH, Tom Body, Pfannereistee, Flow T, Egon & Lazlo McFly, Gammel, Malik, Schnupftabakmann, Papa TR, Weisenberg, Probiotikk, Klaus Bukkake, Dieser_Gordon, SpliffTastiC, Jack Pot, MJM, (Nicht zu sehen aber im Herzen anwesend) WandelBarZ Schnitt: McFly Filme, Mark Movies, Peat Grading: McFly Filme ▒ Peat facebook: http://bit.ly/PeatBarboniFB instagram: http://bit.ly/PeatBarboniIG ▒ SpliffTastiC https://www.instagram.com/spliffzudemtastic https://www.facebook.com/splifftasticeypro ▒ Mike Jones Mayn www.facebook.com/mikejonesmayn www.instagram.com/mikejonesmayn ▒ McFly Family youtube: https://bit.ly/2J6WIdZ instagram: http://bit.ly/2Ii255X ▒ Tomaten Mark Instagram:https://www.instagram.com/tomatenmark... Facebook: https://www.facebook.com/Tomaten-Mark...","Peat,Engine Itano,SpliffTastiC,MJM,VBT,VBT 2018,Finale,Peat vs. Engine Itano,Dr. Lucs",24,Entertainment,"Hip_hop_music,Music",PT5M3S,303,2d,hd,false,de,de,https://i.ytimg.com/vi/PmIhTIt9AeQ/maxresdefault.jpg,,,,,500230,5126,,0,871
191,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,2UUcGyJsL2U,2019-02-10T17:33:22Z,"2019-02-10 17:33:22","Jenemy - Auf den Nacken deiner toten Eltern (ft. Herr Kuchen)","Dieses Video steht in keinerlei Verbindung zu Aggro.tv Auge auf euch #1 =Jenemy= ► Facebook: https://www.facebook.com/Jenemyy ► Instagram: https://www.instagram.com/jafr_jnmy/ ► Patreon: https://www.patreon.com/Jenemy =Herr Kuchen= ► Facebook: http://www.facebook.com/herrkuchen ► Instagram: http://instagram.com/herrzudemkuchen =Mastering von Creative Bakery= ► Instagram: https://www.instagram.com/creativebakeryffm/ ► Facebook: https://www.facebook.com/creativebakeryffm/ Auge auf euch #1 Wenn ihr mehr gegen die unchristlich whacke Szene hören wollt, supportet. Schreibt in die Kommentare wen ihr whack findet, wo es dann mit Desinteresse unsererseits ignoriert wird. Wir sind ja keine Affen. Fitnessprogramm und Werbezahnbürsten kommen.","Jenemy,Herr Kuchen,Favorite,Favorite Diss,Fav Diss,Fav,Auf den Nacken,Auf den Nacken deiner toten Eltern",24,Entertainment,"Hip_hop_music,Music",PT3M44S,224,2d,hd,false,de,de,,,,,,49509,1735,,0,234
192,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,z0g8oRIYdY4,2019-02-05T17:00:13Z,"2019-02-05 17:00:13","VBT Halbfinale: Peat vs. mRo (feat. Aytee) RR","Yeah der blanke Herrgott ist - im Gegensatz zum bärtigen Lucifer - wieder da! Rap: Peat & Aytee Mixing: Peat & MC Zirkel Mastering: MC Zirkel & Peat Beat: Scaletta Schnitt: Easy Edits Grading: Peat Licht: Der Schotte & Zeptah ▒ Peat facebook: http://bit.ly/PeatBarboniFB instagram: http://bit.ly/PeatBarboniIG ▒ Aytee https://www.facebook.com/Aytee8 ▒ MC Zirkel https://www.Patreon.com/MCZIRKEL https://www.twitter.com/MCZIRKEL ▒ EasyEdits https://www.facebook.com/easyeditsmed...","Peat,mRo,VBT,VBT 2018,Halbfinale,RR,Rückrunde",24,Entertainment,"Hip_hop_music,Music",PT3M26S,206,2d,hd,false,de,de,https://i.ytimg.com/vi/z0g8oRIYdY4/maxresdefault.jpg,,,,,122308,2164,,0,313
193,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,RlBhM5EjmBE,2019-02-04T17:00:43Z,"2019-02-04 17:00:43","VBT Halbfinale: Engine Itano vs. Tomaten Mark RR","FOLLOW ME YouTube ➤ http://yt.vu/UCluPO26cjEXOe787nlvVXDw Instagram ➤ https://www.instagram.com/thislucsgood MIXING Vocal ➤ https://www.instagram.com/vocalexwhite/ 2019 ENGINE ENTERTAINMENT","Engine Itano,Halbfinale,RR,Tomaten Mark,VBT,VBT 2018,Rückrunde,Dr. Lucs",24,Entertainment,"Hip_hop_music,Music",PT4M9S,249,2d,hd,false,en,de,,,,,,77549,1357,,0,330
194,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,UX97i__9XH0,2019-02-04T17:00:29Z,"2019-02-04 17:00:29","VBT Halbfinale: Tomaten Mark vs. Engine Itano RR","TOMATEN MARK Instagram:https://www.instagram.com/tomatenmarkdermensch/ Facebook: https://www.facebook.com/Tomaten-Mark-1564545153863228/ ----------------------------------------------------------------- KAMERA LOOPUS Soundcloud: https://soundcloud.com/looopus Instagram: https://www.instagram.com/loopuslongus/ ----------------------------------------------------------------- Schnitt & PP von Tomaten Mark Mix von Tomaten Mark Vielen Dank an LONSO https://soundcloud.com/taofromthecoast CCC Facebook: https://www.facebook.com/CreativeCoastClan/ Instagram: https://www.instagram.com/ccoastc/","VBT,VBT 2018,Tomaten Mark,Engine Itano,Halbfinale",24,Entertainment,"Hip_hop_music,Music",PT3M25S,205,2d,hd,false,de,de,https://i.ytimg.com/vi/UX97i__9XH0/maxresdefault.jpg,1,,,,78676,1364,,0,256
195,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,_2UqVtYz9W0,2019-01-14T17:00:05Z,"2019-01-14 17:00:05","VBT Halbfinale: Engine Itano vs. Tomaten Mark HR","YouTube: http://yt.vu/UCluPO26cjEXOe787nlvVXDw Instagram: https://www.instagram.com/thislucsgood/","Tomaten Mark,Engine Itano,VBT,VBT 2018,Halbfinale,rappers.in,HR,Hinrunde",24,Entertainment,"Hip_hop_music,Music",PT4M26S,266,2d,hd,false,de,de,https://i.ytimg.com/vi/_2UqVtYz9W0/maxresdefault.jpg,,,,,93124,1540,,0,260
196,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,Dn78EzG-XJs,2019-01-14T17:00:01Z,"2019-01-14 17:00:01","VBT Halbfinale: Tomaten Mark vs. Engine Itano HR (Beat by LOOPUS)","TOMATEN MARK Instagram:https://www.instagram.com/tomatenmarkdermensch/ Facebook: https://www.facebook.com/Tomaten-Mark-1564545153863228/ ----------------------------------------------------------------- BEAT und MASTER von LOOPUS Soundcloud: https://soundcloud.com/looopus Instagram: https://www.instagram.com/loopuslongus/ ----------------------------------------------------------------- HOOK von SITCH YouTube: https://www.youtube.com/channel/UCp-vk2ndlhdKIbEnhD9UTfQ Instagram: https://www.instagram.com/allehassensitch/ Schnitt & PP von Tomaten Mark Mix von Tomaten Mark Vielen Dank an LONSO https://soundcloud.com/taofromthecoast KARL ECKERT CCC Facebook: https://www.facebook.com/CreativeCoastClan/ Instagram: https://www.instagram.com/ccoastc/","Tomaten Mark,Engine Itano,VBT,VBT 2018,Halbfinale,rappers.in,HR,Hinrunde",24,Entertainment,"Hip_hop_music,Music",PT4M12S,252,2d,hd,false,de,de,https://i.ytimg.com/vi/Dn78EzG-XJs/maxresdefault.jpg,,,,,129765,1783,,0,320
197,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,nWGxblcUPu0,2019-01-13T17:00:04Z,"2019-01-13 17:00:04","VBT Halbfinale: Peat vs. mRo HR (Beat by MJM & Peat)","Yeah der blanke Herrgott ist wieder da! Rap: Peat Mixing: MJM & Smitty Mastering: Smitty Beat: MJM & Peat Kamera: Papa TR Schnitt: Peat After Effects: AT-Pictures ▒ Peat facebook: http://bit.ly/PeatBarboniFB instagram: http://bit.ly/PeatBarboniIG ▒ Mike Jones Mayn www.facebook.com/mikejonesmayn www.instagram.com/mikejonesmayn ▒ Smitty https://twitter.com/realantithese https://www.facebook.com/antithese ▒ Papa TR facebook: http://bit.ly/PapaTRFB instagram: http://bit.ly/PapaTRIG ▒ AT-Pictures facebook: https://www.facebook.com/ThalloAndreeTesch/","Peat,mRo,Team Reiben,VBT,VBT 2018,Halb,Halbfinale,rappers.in",24,Entertainment,"Hip_hop_music,Music",PT3M26S,206,2d,hd,false,de,de,https://i.ytimg.com/vi/nWGxblcUPu0/maxresdefault.jpg,,,,,219101,2684,,0,495
198,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,3bIOsvRNBTc,2019-01-03T17:12:47Z,"2019-01-03 17:12:47","Jenemy - Hochwasser (Offizielles Video) prod. by Imsomnia Beats","Album ""Choose Life"" 04.01.2019 Auf ITunes & Spotify Facebook: https://www.facebook.com/Jenemyy/ YouTube: https://www.youtube.com/user/WhispJenemy Werde Patreon: https://www.patreon.com/Jenemy Merchandise: https://shop.spreadshirt.de/jenemy/","Jenemy,Hochwasser,Choose Life",24,Entertainment,"Hip_hop_music,Music",PT3M35S,215,2d,hd,false,de,de,https://i.ytimg.com/vi/3bIOsvRNBTc/maxresdefault.jpg,1,,,,37935,1687,,0,167
199,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,17cnZtquS-M,2018-12-18T22:44:39Z,"2018-12-18 22:44:39","VBT Talk und Halbfinal-Auslosung mit Engine Itano, mRo, Peat & Up","Paarungen Halbfinale: Engine Itano vs. Tomaten Mark Peat vs. mRo Frist HR: 10.01., 23:59 Uhr Frist RR: 27.01., 23:59","VBT,VBT 2018,Halbfinale,rappers.in,Engine Itano,mRo,Peat,Up",24,Entertainment,Music,PT48M2S,2882,2d,hd,false,de,de,https://i.ytimg.com/vi/17cnZtquS-M/maxresdefault.jpg,1,,,,14215,276,,0,137
200,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,x0FSqPTE9OA,2018-12-04T17:00:15Z,"2018-12-04 17:00:15","VBT Viertel: T-jey vs. Engine Itano RR","Audio: T-Jey Instrumental: Beatowski Video: T-Jey","T-Jey,Engine Itano,VBT,VBT 2018,Viertel,4tel,Viertelfinale,RR,Rückrunde,Playoffs",24,Entertainment,"Hip_hop_music,Music",PT2M34S,154,2d,hd,false,de,de,https://i.ytimg.com/vi/x0FSqPTE9OA/maxresdefault.jpg,1,,,,21607,608,,0,104
201,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,ht2pjNK-L8I,2018-12-04T17:00:10Z,"2018-12-04 17:00:10","VBT Viertel: Engine Itano vs. T-Jey RR","Instagram Engine Itano: https://www.instagram.com/thislucsgood/ Facebook Engine Itano: https://www.facebook.com/drlucsofficial/ Facebook DJ This Is Nuts: https://www.facebook.com/djthisisnuts/","Engine Itano,T-Jey,VBT,VBT 2018,Viertel,4tel,Viertelfinale,RR,Rückrunde,Playoffs",24,Entertainment,"Electronic_music,Hip_hop_music,Music",PT3M31S,211,2d,hd,false,de,de,https://i.ytimg.com/vi/ht2pjNK-L8I/maxresdefault.jpg,1,,,,36970,757,,0,111
202,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,wPo07nnRuLQ,2018-12-03T17:00:12Z,"2018-12-03 17:00:12","VBT Viertel Brian Diamond vs. Peat RR","Uservote: http://www.rappers.in/de/VBT_2018_battle.php?id=1362 Und der Himmel färbt sich Team-Malle-Ros..ne moment Video:Quentin Sherlyntino https://www.facebook.com/sherlockrap https://www.instagram.com/malle_sherly Mische: https://www.facebook.com/SinnyOderWas/ https://www.instagram.com/sinnyoderwas/ Der alte Mann und das VBT https://www.facebook.com/nichtmitbrian/ https://www.instagram.com/diamantenbengel https://www.instagram.com/teammalle","Brian Diamond,Peat,VBT,VBT 2018,Viertel,4tel,Viertelfinale,RR,Rückrunde,Playoffs",24,Entertainment,"Hip_hop_music,Music",PT2M47S,167,2d,hd,false,de,de,https://i.ytimg.com/vi/wPo07nnRuLQ/maxresdefault.jpg,1,,,,26031,502,,0,178
203,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,juxLIEXmku4,2018-12-03T17:00:06Z,"2018-12-03 17:00:06","VBT Viertel: Peat vs. Brian Diamond RR","Buh, Bitch! Alte Männer gehören versklavt und sonst nichts! Rap: Peat & WandelBarZ Mixing: Peat Mastering: Smitty Beat: Mike BeatZ (mit großem Z) Kamera: Papa TR Video: Peat & Tomaten Mark ▒ Peat facebook: http://bit.ly/PeatBarboniFB instagram: http://bit.ly/PeatBarboniIG ▒ WandelBarZ facebook: http://bit.ly/WandelBarZ instagram: http://bit.ly/WandelBarZIG ▒ Smitty https://twitter.com/realantithese https://www.facebook.com/antithese ▒ Papa TR facebook: http://bit.ly/PapaTRFB instagram: http://bit.ly/PapaTRIG","Peat,Brian Diamond,WandelBarZ,VBT,VBT 2018,Viertel,4tel,Viertelfinale,RR,Rückrunde,Playoffs",24,Entertainment,"Hip_hop_music,Music",PT3M18S,198,2d,hd,false,de,de,https://i.ytimg.com/vi/juxLIEXmku4/maxresdefault.jpg,1,,,,93004,1348,,0,161
204,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,fQWKr3914X0,2018-12-02T17:00:05Z,"2018-12-02 17:00:05","VBT Viertel: MC Zirkel vs. mRo RR",www.twitter.com/elonmusk,"MC Zirkel,mRo,VBT,VBT 2018,Viertel,4tel,Viertelfinale,RR,Rückrunde,Playoffs",24,Entertainment,"Hip_hop_music,Music",PT3M18S,198,2d,hd,false,de,de,https://i.ytimg.com/vi/fQWKr3914X0/maxresdefault.jpg,1,,,,73873,1735,,0,186
205,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,Qk71YlDeIQg,2018-12-01T17:00:06Z,"2018-12-01 17:00:06","VBT Viertel: Tomaten Mark vs. Aalmann RR (feat. Gerd McFly)","TOMATEN MARK Instagram:https://www.instagram.com/tomatenmarkdermensch/ Facebook: https://www.facebook.com/Tomaten-Mark-1564545153863228/ ----------------------------------------------------------------- KAMERA und MASTER von LOOPUS Soundcloud: https://soundcloud.com/looopus Instagram: https://www.instagram.com/loopuslongus/ ----------------------------------------------------------------- Schnitt & PP von Tomaten Mark Mix von Tomaten Mark Youtube: https://bit.ly/2TEdTov Instagram: http://bit.ly/2Ii255X CCC Facebook: https://www.facebook.com/CreativeCoastClan/ Instagram: https://www.instagram.com/ccoastc/","Tomaten Mark,Aalmann,VBT,VBT 2018,Viertel,4tel,Viertelfinale,RR,Rückrunde,Playoffs,Gerd McFly",24,Entertainment,"Electronic_music,Hip_hop_music,Music",PT2M22S,142,2d,hd,false,de,de,https://i.ytimg.com/vi/Qk71YlDeIQg/maxresdefault.jpg,1,,,,78562,1132,,0,102
206,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,NF6Vzm3NSFQ,2018-12-01T17:00:03Z,"2018-12-01 17:00:03","VBT Viertel: Aalmann vs. Tomaten Mark RR","Video https://www.salvadorstudioz.de/ Ysa https://www.instagram.com/ysa0fficial https://ysabeatz.beatstars.com/ Aalmann https://www.facebook.com/alizschwoarzer https://twitter.com/AlizSchwoarzer https://www.instagram.com/aalmanni/ https://www.paypal.me/BelesBrothers Beles Brothers Discord https://discord.gg/rdUtA8z","Aalmann,Tomaten Mark,VBT,VBT 2018,Viertel,4tel,Viertelfinale,RR,Rückrunde,Playoffs",24,Entertainment,"Hip_hop_music,Music",PT2M53S,173,2d,hd,false,de,de,https://i.ytimg.com/vi/NF6Vzm3NSFQ/maxresdefault.jpg,1,,,,92171,1159,,0,150
207,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,XDJIOCtnN2k,2018-11-13T17:00:06Z,"2018-11-13 17:00:06","VBT Viertel: Engine Itano vs. T-Jey HR",,"Engine Itano,T-Jey,VBT,VBT 2018,Viertel,4tel,Viertelfinale,HR,Hinrunde,Playoffs",24,Entertainment,"Hip_hop_music,Music",PT2M58S,178,2d,hd,false,de,de,https://i.ytimg.com/vi/XDJIOCtnN2k/maxresdefault.jpg,1,,,,47313,1014,,0,205
208,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,MZdg_nD0eYU,2018-11-13T17:00:03Z,"2018-11-13 17:00:03","VBT Viertel: T-Jey vs. Engine Itano HR feat. DJ This ist Nuts (prod. by Mekkro Mye)","Audio: T-Jey Beat: Meckre Mye Cuts: DJ This is Nuts","T-Jey,Engine Itano,VBT,VBT 2018,Viertel,4tel,Viertelfinale,HR,Hinrunde,Playoffs",24,Entertainment,"Hip_hop_music,Music",PT2M48S,168,2d,hd,false,de,de,https://i.ytimg.com/vi/MZdg_nD0eYU/maxresdefault.jpg,1,,,,33227,872,,0,134
209,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,16U4iCspt9s,2018-11-12T17:00:01Z,"2018-11-12 17:00:01","VBT Viertel: Brian Diamond vs. Peat HR (Beat by Mike BeatZ)","Die Nummer gegen Kummer Video: Sherly Spielberg https://www.facebook.com/sherlockrap https://www.instagram.com/malle_sherly https://www.facebook.com/nichtmitbrian/ https://www.instagram.com/diamantenbengel https://www.instagram.com/teammalle Mein letzter Gegner: https://facebook.com/NekoUndSo Mische: https://www.facebook.com/dennis22society Klienten: https://r-b-a.de/ (Größtenteils aus dem Mecker-Thread)","Brian Diamond,Peat,Team Malle,Team Reiben,VBT,VBT 2018,Viertel,4tel,Viertelfinale,HR,Hinrunde,Playoffs",24,Entertainment,"Hip_hop_music,Music",PT2M44S,164,2d,hd,false,de,de,https://i.ytimg.com/vi/16U4iCspt9s/maxresdefault.jpg,1,,,,36299,629,,0,122
210,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,-yHM0lvMkfM,2018-11-12T17:00:00Z,"2018-11-12 17:00:00","VBT Viertel: Peat vs. Brian Diamond HR (Beat by Peat, Smitty, philchef & MJM)","Boah jetzt wo ich im Viertel rumstehe ist es kalt, was soll die Scheise? Rap: Peat & MJM Mixing: Smitty & MJM Mastering: Smitty Beat: Peat, Smitty, philchef & MJM Video: Peat & Tomaten Mark ▒ Peat facebook: http://bit.ly/PeatBarboniFB instagram: http://bit.ly/PeatBarboniIG ▒ Mike Jones Mayn www.facebook.com/mikejonesmayn www.instagram.com/mikejonesmayn ▒ Smitty https://twitter.com/realantithese https://www.facebook.com/antithese ▒ Pilchef https://www.facebook.com/killcheffe https://soundcloud.com/phil-chef ▒ Tomaten Mark nstagram:https://www.instagram.com/tomatenmarkdermensch/ Facebook: https://www.facebook.com/Tomaten-Mark-1564545153863228/ ▒ TEAM REIBEN instagram: http://bit.ly/TeamreibenIG shop: https://www.teamreiben.de/ #TeamReiben","Peat,Brian Diamond,Team Reiben,Team Malle,VBT,VBT 2018,Viertel,4tel,Viertelfinale,HR,Hinrunde,Playoffs",24,Entertainment,"Hip_hop_music,Music",PT2M48S,168,2d,hd,false,de,de,https://i.ytimg.com/vi/-yHM0lvMkfM/maxresdefault.jpg,1,,,,149821,1758,,0,260
211,UC89sPNb4_OOsjVT_ZcGN-tg,rappers.in,lqFX8bMzIFA,2018-11-11T17:00:08Z,"2018-11-11 17:00:08","VBT Viertel: MC Zirkel vs. mRo HR","Der König des Afrotrap ist zurück. Mit seiner fulminanten Single „Girls und Drugs“ ist der Hamburger Ausnahmekünstler „MC Zirkel“ nach langer Pause zurückgekehrt! „Mit diesem Stück habe ich nicht nur mich selbst, sondern auch Rap neu erfunden“ sagt der nordische Sprechsänger selbst über sein neustes Werk. Und mit diesem Statement liegt er nicht falsch – drückender Bass, innovative Autotune-Melodien, spannende Verschwörungstheorien und ein runder und doch moderner Sound sind der Schlüssel, den der Enfant Terrible des Raps „Zirkel“ in das Türschloss der Musikwelt einführt wie kein Anderer. Das ganze Album hier: www.twitter.com/MCZIRKEL www.twitter.com/NiksDaBoy","MC Zirkel,mRo,VBT,VBT 2018,Viertel,4tel,Viertelfinale,HR,Hinrunde,Playoffs",24,Entertainment,"Hip_hop_music,Music",PT3M25S,205,2d,hd,false,de,de,https://i.ytimg.com/vi/lqFX8bMzIFA/maxresdefault.jpg,1,,,,35025,926,,0,144
