position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
11,UC1qgO95xhCM5BdgRG4uDjSg,DesTalks,l0NHG2ybxjI,2024-07-19T16:30:16Z,"2024-07-19 16:30:16","Was ist mit ENO passiert?!","❌ Heute geht es um den Aufstieg und Fall von ENO (Deutschrap) ▶️ Geld sparen bei HOLY: https://de.weareholy.com/?ref=destalks&utm_medium=creator&utm_source=creator ▶️ Mein Instagram: https://www.instagram.com/deeestin/?hl=de ▶️ Zu Eno: https://www.youtube.com/@ENO ▶️ Zum Dark Knight Beat Remake: https://www.youtube.com/watch?v=eo4ELYBxSAc ——— Zeitmarken: 00:00 Der Aufstieg von Eno 0:33 Kindheit (Asyl) 3:15 Musikalische Anfänge (385i, Celo & Abdi, Xalaz) 5:14 Hype bei Xatar / Alles oder Nix (AoN) 7:45 Hype Awards und Deutschrap ist fresher denn je 12:05 Hintergründe zum Biting und Hate / Depressionen 14:05 Was macht Eno heute - er ist fresher denn je . . . . ——— Nicht beachten (Spoiler-Alert): . . . . . Kurzbiografie von Eno bei Xatar / Goldmann aka Alles oder Nix (AoN) gesigned obwohl Celo und Abdi Celo & Abdi ihn wollten. Mero groß gemacht aber mit Hype Awards Meme und Deutschrap ist fresher denn je compilation Meme geworden. Sero El Mero Beef bei Mr Rap erzählt auch mit Asyl und seinem Buch oder Biografie namens Ein Fuchs muss tun was ein Fuchs tun muss, Fuchs, Xalaz, Brot, Bonität, Ensar. Mit Mercedes, Blackberry Sky und Mercedes ging er steil. Eno Biografie Karriere gleicht einem Aufstieg und Fall.","Eno,Xatar,Alles Oder Nix,AoN,Mero,Celo,Abdi,Celo und Abdi,Celo & Abdi,VdSidC,365i,ideal,385,385ideal,Biting,Travis Scott,Jack Harlow,Deutschrap ist fresher denn je,Deutschrap,fresher,fresher denn je,Hype Awards,HypeAwards,Hype,Award,Skandal,Fail,Meme,Berlin,seid ihr gut drauf oder was,Instagram,Story,Soufian,Ghazi,Almania,Asyl,Flüchtling,Buch,Biografie,Fuchs,Wellritzstrasse,Karriere,Entwicklung,Wo ist,Xalaz,Ensar,Brot,Mercedes,Blackberry Sky,Interview,Crypto,Marvin Game",24,Entertainment,"Hip_hop_music,Music",PT16M47S,1007,2d,hd,false,de,de,https://i.ytimg.com/vi/l0NHG2ybxjI/maxresdefault.jpg,1,,,,97955,2838,,0,407
12,UC1qgO95xhCM5BdgRG4uDjSg,DesTalks,weBa6izU8o8,2024-04-14T16:30:09Z,"2024-04-14 16:30:09","Der größte SKANDAL der Rapgeschichte","▶️ Geld sparen bei HOLY: https://de.weareholy.com/?ref=destalks&utm_medium=creator&utm_source=creator ▶️ Code: “DESTALKS” für 10% oder “DESTALKS5"" für 5€ Rabatt bei der ersten Bestellung -------------------- Echo Skandal 2018, Farid Bang, Kollegah, JBG3, Platin War Gestern -------------------- ❌ Geschäftsanfragen an: des.tin@icloud.com ❌ Mein Instagram: https://www.instagram.com/deeestin/?hl=de ------------------- Kapitel: 0:00 Vorgeschichte 3:50 HOLY 5:04 Der Echo 2018 7:55 Folgen der Preisverleihung ------ Nicht beachten (Spoiler-Alert): ... Kollegah und Farid Bang mit Jung Brutal Gutaussehend (JBG) bei Echo Skandal für Echo 2018 Preisverleihung. Bushido Sido 2Bough und Mois haben gesagt Peter Maffay, Udo Lindenberg Helene Fischer Echo zurück gegeben und Statements auf Social Media wie auch Maischberger Campino von Tote Hosen hat Kunstfreiheit gegen Menschenrechte wie Jules und Mr Rap und Deutschrap Ideal und Platin War Gestern und JBG3","Kollegah,Farid Bang,Jung,Brutal Gutaussehend,Jung Brutal Gutaussehend,JBG3,JBG2,Farid,Echo Skandal,Echo 2018,Echo,Bushido,Maischberger,Sido,Diss,Line,Skandal,Tagesschau,Peter Maffay,Udo Lindenberg,Helene Fischer,Summer Cem,Dardan,KC Rebell,Asche,Fard,PA Sports,In die Unendlichkeit,Campino,Rede,Tote Hosen,Gamechanger,Ave Maria,Platin War Gestern,JBG4,abgeschafft,mr rap,DeutschrapIdeal,Interview,Maestro,T-Low,TV Strassensound,Marvin,California,Bözemann,Schmitz",24,Entertainment,"Hip_hop_music,Music",PT11M22S,682,2d,hd,false,de,de-DE,https://i.ytimg.com/vi/weBa6izU8o8/maxresdefault.jpg,1,,,,53809,2318,,0,231
13,UC1qgO95xhCM5BdgRG4uDjSg,DesTalks,Es7iThkG9G4,2024-03-16T17:30:02Z,"2024-03-16 17:30:02","Der Aufstieg und ""Fall"" von T-Low","❌ Heute geht es um den Aufstieg, Skandale und von Journalisten angeführte Gründe für den Fall oder Absturz von T-Low ▶️ Zu T-Low: https://www.youtube.com/@tlow24 ▶️ Manuellsen Deutschrap Ideal: https://www.youtube.com/watch?v=u31PrJ9NK70 ▶️ PULS Musikanalyse Bericht: https://youtu.be/-94OePf52uM?si=n8qf4VOaAAHKWf4O ▶️ Exactly Bericht: https://youtu.be/xBR4VLjqZvc?si=UJB89_-pOExlZpA7 ▶️ Das eingeblendete TikTok/Short: https://www.youtube.com/shorts/7TnvbnIPTBI ▶️ BossXplosive: https://www.youtube.com/@BossXplosive ------------------- ❌ Infos zum Entzug ▶️ Opiat Entzug: https://www.ncbi.nlm.nih.gov/books/NBK526012/ ▶️ Benzo Entzug: https://pubmed.ncbi.nlm.nih.gov/7841856/#:~:text=Physiological%20dependence%20on%20benzodiazepines%20is,weight%20loss%2C%20palpitations%2C%20headache%2C -------------------- ❌ Geschäftsanfragen an: des.tin@icloud.com ------------------- ❌HOLY: ▶️ Geld sparen bei HOLY: https://de.weareholy.com/?ref=destalks&utm_medium=creator&utm_source=creator ▶️ Code: “DESTALKS” für 10% oder “DESTALKS”5 für 5€ Rabatt bei der ersten Bestellung ------------------- Kapitel: 0:00 Kindheit & erste Songs / Tracks 3:02 Aufstieg & Durchbruch 5:21 Kritik an Lyrics 7:10 Splash! Auftritt - New Wave vs Alte Garde 10:45 Skandale & Hate 12:17 T-Low als Bereicherung für Deutschrap 13:46 Drogen . . . . . ------ Nicht beachten (Spoiler-Alert): . . . T-Low Sevi Rin Heinie und Ottel sind mit Sehnsucht Crashen und Ordentlich mit TikTok zu Miksu und Macloud von FUTURA und haben Papaplatte und Rap Album mit Splash oder Splash! Auftritt Diskussion mit Sierra Kidd, Fler, Sido, Manuellsen und Kool Savas geäußert. Jan Rode und T-Low mit PULS Musikanalyse und DeutschrapIdeal Interviews und Leaks von Römisches Reich dass neuer Sommerhit aber Danny und Doxxing und besonders wie Benzos und Codein mit Baustelle und Thilsen live gegangen im Festival Auftritt.","T-Low,Tlow,Ottel,Danny,Sevi Rin,Heinie,Sido,Jan Rode,Sierra Kidd,Vlog,Leak,Römisches Reich,Manuellsen,Rezo,Splash!,Festival,TikTok,Ordentlich,Miksu,Macloud,PULS Musikanalyse,Interview,Oxycodon,MDR investigativ,Thilsen,Livestream,AlphaKevin,KuchenTV,Baustelle,Stream,Highlight,Benzo Diaries,Kool Savas,badmomzjay,Fler,Kidd,Sucht,makko,paula,hartmann,DawgsTV,MarvinCalifornia,Marvin,California,Rooz,World,Jaysus,Bushido,Beef,Reaction,Farid,betrunken,live,autotune,ohne autotune,Stoked",24,Entertainment,Hip_hop_music,PT16M12S,972,2d,hd,false,de,de,https://i.ytimg.com/vi/Es7iThkG9G4/maxresdefault.jpg,,,,,193581,7847,,0,934
14,UC1qgO95xhCM5BdgRG4uDjSg,DesTalks,AWR-0i4ViYE,2024-02-16T17:30:00Z,"2024-02-16 17:30:00","ALLES FAKE? Der Aufstieg von Kolja Goldstein","❌ Heute geht es um den Aufstieg von Kolja Goldstein und wie echt seine Verbindungen in die organisierte Kriminalität wirklich sind (Deutschrap) ▶️ Zu Kolja: https://www.youtube.com/@koljagoldstein8641 ▶️ Zeitartikel: https://www.zeit.de/2022/27/kolja-goldstein-gangsta-rap-verbrechen-musik ▶️ Paul Schwenn - Twitter Thread: https://x.com/schwennpaul/status/1557646219693932544?s=20 ▶️ Mr Rap: https://www.youtube.com/@RapSchau ❌Geschäftsanfragen an: des.tin@icloud.com ——— Zeitmarken: 0:00 Kolja Goldstein fake? 0:35 Kindheit 1:33 Kriminelle Vergangenheit (Bosnien, Dänemark, Bayern, Amsterdam) 3:36 Erster Song & Ali As 5:15 Durchbruch 7:34 Der Zeit Artikel - Kolja exposed 10:51 Koljas Antwort (feat. Werner Frankfurt, André Miegel) 12:52 Fazit (Global, Art und Design, Interpol) . . . . . ------ Nicht beachten (Spoiler-Alert): . . . Kolja Goldstein hat mit seinen brutalen Lyrics rund um Verbrechen der organisierte Kriminalität Säure aufgelöst und fake oder echt real. Mit Kollegah, Ali As, SXTN und Kollegah Bushido Zusammenarbeit Leak mit Mozzik. Zeit Artikel von Mr Rap Bzet Soufian Marvin California Rooz und Sinan G aufgegriffen. Terminal, ABC, Frontal Bericht von ZDF Doku und Besuchszeit aber Interview mit Fire in the Booth, Sharo oder BeastKitchen, AppleMusic und TV Strassensound mit Global Metadata und Alexander. Beef mit Du Maroc und Xatar Beat. Gefängnis in Bosnien und Europol Haftbefehl und Videos aus Amsterdam und Monaco mit Werner Frankfurt Andre Miegel Ali As Xatar Mois Internationaler Haftbefehl. Stoked Pascal Kerouche in Dubai über Interpol","Kolja,Goldstein,Kolja Goldstein,Ali As,Vergangenheit,Mocro,Mafia,Großfamilie,Mozzik,Du Maroc,Europol,Interpol,Globa,Art und Design,Mr Rap,interview,Haftbefehl,fake,doku,abc,exposed,sharo,beastkitchen,beef,holland,bereit,diss,alte,tracks,songs,gelöscht,amsterdam,beat,drogen,Bosnien,eisberg,echt,entlarvt,enttarnt,tv strassensound,leak,hörprobe,hells angels,münchen,besuchszeit,frontal,HipHopDe,Zeit,Artikel,Paul Schwenn,Andre Miegel,Werner Frankfurt,sido,schwarz,bushido,stoked",24,Entertainment,"Hip_hop_music,Music",PT13M40S,820,2d,hd,false,de,de,https://i.ytimg.com/vi/AWR-0i4ViYE/maxresdefault.jpg,1,,,,168755,3840,,0,749
15,UC1qgO95xhCM5BdgRG4uDjSg,DesTalks,XJPvwVD3FRs,2024-01-26T17:30:06Z,"2024-01-26 17:30:06","Der Aufstieg, Fall und Aufstieg von SAMRA","❌ Heute geht es um den Aufstieg, Absturz / Fall und Wiederaufstieg von Samra (Deutschrap) ▶️ Zu Samra: https://www.youtube.com/@Samra ——— Tim Gabel Podcast Zeitmarken: 00:00 - 02:08 Kindheit und Anfänge von Samra 2:08 - 06:08 Aufstieg bei Alpa Gun, Massiv, Farid Bang und Mertabi 06:08 - 9:42 Durchbruch und Hype bei EGJ (Bushido & Arafat) 9:42 - 12:53 Hype mit Capital Bra (Berlin Lebt 2) 12:53 - 15:50 Drogen und ansteigender Hate (Capital Bra & Alpa Gun) 15:50 - 17:45 Nika Irani Skandal 17:45 - 19:21 Der Wiederaufstieg ——— Nicht beachten (Spoiler-Alert): . . . Samra und Geständnis - Samra hat mit Capital Bra die Spotify Charts und Youtube Trends dominiert. Zuvor war er beim Beef zwischen Bushido und Arafat gegen Laas, Shindy, AK Ausserkontrolle treu aber bei Capi anders. Mittlerweile Bojan und Anonym und früher Massiv, Alpa Gun, und Farid Bang oder Kollegah bevor Meine Story (100 Bars), die augen lügen nie chico. Skandal mit Shirin David, Nika Irani und EGJ, Beef mit Bushido, Mert, Mertabi und Asche aka Aschkobar, der Samrushka getauft hat. Mit Rohdiamant und Hades bekannt geworden und Berlin Lebt 2 mit Capital Vorwürfe zur Sucht bei Mr Rap.","Samra,Bushido,Alpa Gun,Capital,Capi,Bra,Capital Bra,Massiv,Farid,Bang,ZDF,Fernsehen,Anonym,Cataleya,Beast Kitchen,Sharo,Leeroy,Marvin California,EGJ,AK,Ausserkontrolle,Shirin David,Skandal,Vorwürfe,Sucht,Ansage,Disstrack,Beef,Mert,U21,Shindy,Wieder Lila,Nika,Irani,Chaos,Mertabi,Arafat,Berlin Lebt,Kindheit,Biografie,Entwicklung,Drogen,Mr Rap,100 Bars,Jibrail,Iblis,Rohdiamant,Meine story,Hades,alte songs,187,Strassenbande,Interview,leak,reaction,früher,Bojan,Tim Gabel",24,Entertainment,"Hip_hop_music,Music",PT19M22S,1162,2d,hd,false,de,de,https://i.ytimg.com/vi/XJPvwVD3FRs/maxresdefault.jpg,1,,,,191174,4749,,0,498
16,UC1qgO95xhCM5BdgRG4uDjSg,DesTalks,hbES0N6AjBs,2023-10-20T16:30:14Z,"2023-10-20 16:30:14","3 Rapper, die ihre eigene Karriere zerstört haben #7","❌ Heute geht es um den Aufstieg und ""Fall"" von 3 Rappern ▶️ Zu Yin Kalle: https://www.youtube.com/@yinkalle3823 ▶️ Zu MOK: https://www.youtube.com/@mokmighty/featured ▶️ Zu Sinan-G: https://www.youtube.com/@sinanghighlights ▶️ SinDC: https://www.youtube.com/@sinDC/videos . . . . . . . . ——— Zeitmarken (Spoiler-Alert): 00:00 - 04:22 Der Aufstieg und Fall von Yin Kalle 04:22 - 09:48 Der Aufstieg und Fall von MOK (featuring Farid Bang) 09:48 - 15:28 Der Aufsteig und Fall von Sinan-G . . . . . . . . ——— Nicht beachten (Spoiler-Alert): Yin kalle gehört wie Pashanim, Negatiiv OG oder Kazondabeat zur Berliner New Wave und war Soundcloud Rapper wie Lil Pump, Lil Peep, Smoke Purp aber Memes Interviews mit 16Bars, Niko Backspin, HipHopDe Rooz und viele mehr wie Mok der Beef mit Bushido, Eko Fresh, Azad und Savas hatte aber Features wie Frauenarzt, Fler, Massiv und Farid Urlaub aka Farid Bang hatte weil JBG Jung Brutal Gutaussehend mit Kollegah Sun Diego und Ali As und Marvin California sowie Asche aka Aschkobar hatte. Sinan G und Rooz massiv hate aber support livestream von MOK, Fler und Jaysus, die Beef mit Marvin California, Mr Rap und Vorwürfe wegen Ali Osman der bald Knast oder Gefängnis und Disstrack von Kianush PA Sports und Yakary aber auch Shindy und Bushido","Farid,Bang,Farid Bang,Yin Kalle,New Wave,Vorwurf,Vorwürfe,Drugs,Interview,Statement,Pashanim,Berlin,MOK,Disstrack,Disses,Beef,Farid Urlaub,Urlaub,Fler,Bushido,Eko Fresh,Summer Cem,German Dream,Manuellsen,Eko,Savas,Kool,Sinan,SinanG,Sinan-G,Rooz,RoozWorld,Roozlee,Live,Livestream,TikTok,Facetime,Badewanne,Silberpfeil,Ali,Ali Osman,Osman,DogsofBerlin,PaSports,Mr Rap,Marvin California,Negatiiv,OG,Negatiiv OG,Mois,Maestro,Moiskid,Ghazi,Aufstieg,Fall,Karriere,Biografie,JBG4,Amar",24,Entertainment,"Hip_hop_music,Music",PT15M29S,929,2d,hd,false,de,de,https://i.ytimg.com/vi/hbES0N6AjBs/maxresdefault.jpg,1,,,,248425,5215,,0,573
17,UC1qgO95xhCM5BdgRG4uDjSg,DesTalks,Q9Z2OTIi71U,2023-09-22T16:30:06Z,"2023-09-22 16:30:06","Der Aufstieg und ""Fall"" von Capital Bra","❌ Heute geht es um den Aufstieg und ""Fall"" von Capital Bra (Deutschrap) ▶️ Mein Instagram: https://www.instagram.com/deeestin/?hl=de ▶️ Zu Capi: https://www.youtube.com/@capitalbra/videos ▶️ Zum Dark Knight Beat Remake: https://www.youtube.com/watch?v=eo4ELYBxSAc ——— Zeitmarken: 00:00 - 03:00 Kindheit von Capital Bra 3:00 - 07:02 Aufstieg, Durchbruch, und Hype von Capital Bra (Rap Am Mittwoch / Team Kuku) 7:02 - 13:41 EGJ Signing und Trennung - Großfamilien und Polizei 13:41 - 14:45 Die ersten Rückschläge 14:45 - 18:07 Die Vorwürfe gegen Capital Bra (Ngee, Ashraf, Massiv, Arafat, Ufo361, PA Sports) 18:07 - 20:31 Bushido Disstrack (Dark Knight) vs Capi Disstrack (Ja Capi) 20:31 - 21:25 Capital Bra vs Joker Bra ——— Nicht beachten (Spoiler-Alert): . . . . Kurzbiografie von Capital Bra mit Gold und Platinplatten und Millionen Spotify Streams und Charts mit Gangsterella Pizza und Bratee und mit Samra Bushido King Khalil und 187 Strassenbande und Bonez LX und Gzuz befreundet und Feature Tracks und Songs. Mit Mero und Blyat, Makarov Komplex, Kuku Bra und Berlin lebt massiven Aufstieg und Hype. Berlin Lebt 2 mit Samra und einige Hits und Rekorde von Beatles gebrochen. EGJ und Bushido Beef mit Ngee, PA Sports, Yakari, Life is Pain, Massiv, Ashraf Rammo, Thailand und Rap Am Mittwoch mit Ben Salomo. Bushido Dark Knight gegen Ja Capi Deutschrap mit Biografie und Entwicklung und Deutschrap Brandneu mit Farid Bang mäßig angekommen.","Capital Bra,Capital,Bushido,Ja Capi,Rap Am Mittwoch,Putin,Russland,Ukraine,Beef,Disstrack,Ach Patrick Ach,Instagram,Polizei,King Khalil,Team Kuku,Gringo,Luciano,Marvin California,Soufian,Dark Knight,Reaction,Berlin Lebt,Kuku Bra,Makarov Komplex,Bratee,Pizza,Wie alles begann,187,High und Hungrig,Joker Bra,Allein,Berlin Lebt 2,Samra,Wieder Lila,Die Wahrheit ist kein Hit,Bozza,KuchenTV,Jay Jiggy,Du siehst,Smia One,Kreide,Ashraf,Arkham,Asylum,Stream,Vladyslav",24,Entertainment,"Hip_hop_music,Music",PT21M26S,1286,2d,hd,false,de,de-DE,https://i.ytimg.com/vi/Q9Z2OTIi71U/maxresdefault.jpg,1,,,,814987,14933,,0,1686
18,UC1qgO95xhCM5BdgRG4uDjSg,DesTalks,6HvhSTv3uLw,2023-08-25T16:30:00Z,"2023-08-25 16:30:00","3 Rapper, die ihre eigene Karriere zerstört haben #6","3 Rapper, die ihre eigene Karriere zerstört haben #6 00:00 - 00:21 3 Rapper, die ihre eigene Karriere zerstört haben #6 00:22 - 05:00 Aufstieg und Fall von Nate57 05:01 - 08:47 Absturz von Mosenu 08:48 - 10:30 Der Aufstieg und Fall von Elias 10:31 - 12:56 Wo ist Elias? ------- SOCIALS Instagram: https://www.instagram.com/deeestin/?hl=de ------- NICHT BEACHTEN (SPOILER ALERT) Absturz ist bei Rapper wie Nate57, Mosenu, Elia, Fler, Summer Cem, KC Rebel, Banger Musik, Aquafina, Instagram, 187, Bonez, Gzuz, Leon Lovelock, Wo ist Elias?, Manuellsen sind abgestürzt und hatten Aufstieg und Fall mit Biografie über Karriere und Entwicklung mit Rapcheck und Rooz","Elias,Nate,57,Nate57,Aggro,Berlin,AggroBerlin,Banger,Summer Cem,Kc Rebell,Scorpion Gang,Mosenu,Fler,Bushido,Sentino,Maskulin,Signing,Out4Fame,Shot Clock,Wo ist Elias?,verschwunden,Karriere,Absturz,Rapper,Aufstieg und Fall,marvin,california,Mr Rap,GioRapTv,Kico,Dardan,Jaysus,Rooz,Instagram,Livestream,Farid Bang,Twitch,Gauna,Blaulicht,Hamburg,Bonez,187,Gzuz,Auf der Jagd,Samy Deluxe,Gio,soufian,juh,dee,juhdee,young mesh,bedroht,interview,Favorite,Leon Lovelock,Colucci,JamFM",24,Entertainment,"Entertainment,Hip_hop_music",PT12M57S,777,2d,hd,false,de,de,https://i.ytimg.com/vi/6HvhSTv3uLw/maxresdefault.jpg,1,,,,280408,5182,,0,473
19,UC1qgO95xhCM5BdgRG4uDjSg,DesTalks,fJ6xyrU-VF4,2023-07-07T16:30:07Z,"2023-07-07 16:30:07","MERO und die ""gekauften Klicks""","❌ Heute geht es um Mero und seinen kontroversen Aufstieg (Rap) ❌ Geld sparen bei HOLY: https://de.weareholy.com/?ref=destalks&utm_medium=creator&utm_source=creator ❌ Code: “DESTALKS” für 10% oder “DESTALKS”5 für 5€ Rabatt bei der ersten Bestellung ——— ▶️ Mein Instagram: https://www.instagram.com/deeestin/?hl=de ▶️ Video von JF: https://www.youtube.com/watch?v=HHrTXqKF6Rw ▶️ ArwiRano: https://www.youtube.com/channel/UCkHS_OzX-WjiZRUP4B2uVwA ——— Zeitmarken: 00:00-02:25 Meros Anfänge 02:25-04:03 Xatars Marketingstrategie / Baller Los 04:03-05:33 Raphack Doku (Y-Kollektiv) 05:33-08:37 Klicks gekauft? 08:37-11:45 War der Hate gerechtfertigt? 11:45-12:47 Beef mit Xatar und Sahan Familie? ——— Nicht beachten (Spoiler-Alert): . . . . Kurzbiografie von Mero Sero El Mero SSIO waren bei Xatar Groove Attack Trax bei Alles oder Nix (AoN) signing. Durch Y Kollektiv Rap Hack Doku ist durch Kai Klickkäufe in Deutschrap gekommen und Mero hat Shitstorm und Hate Baller Los und Wolke 10 gingen wie Hobby Hobby auf Ya Hero Ya Mero ab. Mit Unikat und Seele kamen weite Alben und mit Features mit Summer Cem Loredana Samra Elif Capital Bra Kollegah Farid Bang ging auch viel. Texte wurde bei die schlechtesten Deutschraplines von BossXplosive aufgeführt. Die Biografie oder Karriere von Mero ist sehr Wolke 10","Mero,Eno,Xatar,Aufstieg,Karriere,Rapcheck,Sero,Sero el Mero,Kai,Y Kollektiv,Error,8k,QDH,Snippet,Hobby Hobby,Ya Hero Ya Mero,Woke 10,Baller Los,Bogota,Summer Cem,Barello,TikTok,BossXplosive,Klicks,kaufen,statement,Charts,Interview,Brado,Capital Bra,Juju,Melodien,Loredana,SSIO,Dardan,Azet,Malli,Leeroy,Fler,Rooz,Waslos,Spotify,Streaming,Montana,Montanablack,Samra,Ayliva,TrashPleuntah,Marlo,Live,Livestream,Großfamilie,Fero47,Reaction,Tiktok,Lines,Statement,Gzuz,Rap Hack,Marvin",24,Entertainment,"Entertainment,Hip_hop_music",PT12M47S,767,2d,hd,false,de,de,https://i.ytimg.com/vi/fJ6xyrU-VF4/maxresdefault.jpg,1,,,,173508,4002,,0,415
20,UC1qgO95xhCM5BdgRG4uDjSg,DesTalks,ahxfEUESueA,2023-06-16T15:34:05Z,"2023-06-16 15:34:05","Der Aufstieg und ""Fall"" von Shindy","❌ Geld sparen bei HOLY: https://de.weareholy.com/?ref=destalks&utm_medium=creator&utm_source=creator ❌ Code: “DESTALKS” für 10% oder “DESTALKS”5 für 5€ Rabatt bei der ersten Bestellung ❌ In diesem Video geht es um den Aufstieg und Fall von Shindy / Biografie über Shindy ——— ▶️ Mein Instagram: https://www.instagram.com/deeestin/?hl=de ▶️ Zu Shindy: https://www.youtube.com/@Shindy ▶️ Zu Modia (""Shindy-News"" Kanal): https://www.youtube.com/@momodia ——— Zeitmarken: 00:00-02:54 Shindys Anfänge bei Chablife und Jaysus 02:54-06:54 Shindy bei Kay One (CrimePayz) 06:55-11:45 Shindys Durchbruch bei Bushido (EGJ) 11:46-13:13 Der Bruch mit Bushido und Arafat 13:14-18:08 Drama und Kontroversen ——— Nicht beachten (Spoiler-Alert): . . . . Shindy war bei Jaysus (Chablife) Kay One (CrimePayz) Bushido EGJ Arafat und Friends With Money Label und hat die Alben Dreams, In meiner Blüte, FBGM, NWA, NWA 2.0, früher, Drama und Classic. Shindy war im Interview mit Olliwood und Kenneth Allein zu Hause und bei 16Bars und Backspin Interview. Er war auch mit RIN im Studio mit OZ und Nico Chiara und hatte mit Affalterbach auch juristisches Drama mit Shirin David und war im Beef zwischen Bushido und Kay One und Kay One und Arafat verwickelt. Zudem gab Disney Klage mit Unboxing von In Meiner Blüte waren sehr Promophase wie Adlersson. Um Karriere, Laufbahn und Biografie geht es in diesem Bericht. Ich glaube nicht meme Interview das ergab Stress ohne Grund Musikvideo Reupload","Shindy,Bushido,EGJ,ersguterjunge,Dreams,Musikvideo,Panamera Flow,Stress ohne Grund,Kay One,Interview,früher,Chablife,Crimepayz,Prince,Ali Bumaye,Shirin David,Drama,NWA,NWA 2.0,Mandarinen,Kollegah,Rap Or Die,Marvin California,Reaction,Friends With Money,Emory,Classic,FBGM,Trennung,Arafat,Jaysus,Bietigheim,Show,Club,Absturz,Aufstieg,Karriere,Biografie,ROLI,Backspin,16Bars,Rooz,Pleuntah,Affalterbach,In Meiner Blüte,Unboxing,Box,Adlersson,Bossxplosive,OZ,Review,September,PROLOG",24,Entertainment,"Entertainment,Hip_hop_music",PT18M8S,1088,2d,hd,false,de,de,https://i.ytimg.com/vi/ahxfEUESueA/maxresdefault.jpg,1,,,,284344,6695,,0,514
21,UC1qgO95xhCM5BdgRG4uDjSg,DesTalks,mriegCMWve0,2023-06-02T16:30:07Z,"2023-06-02 16:30:07","Wie KOLLEGAH Deutschrap verändert hat","❌ 5 Euro Rabatt mit dem Code DESTALKS5 bei: https://de.weareholy.com/discount/DESTALKS5?ref=destalks ❌ 10% Rabatt mit dem Code DESTALKS bei: https://de.weareholy.com/discount/DESTALKS?ref=destalks ❌ In diesem Video geht es darum, wie Kollegah Rap mehrmals gerettet hat ---------- . ▶️ Mein Instagram: https://www.instagram.com/deeestin/?hl=de ▶️ Zu Kollegah: https://www.youtube.com/@AlphaMusicEmpire . ---------- Nicht beachten (Spoiler-Alert) Kollegah hat mit Selfmade und später Alpha Music Empire mit Favorite, Genetikk, Asche und Majoe aber auch JBG 1 Jung brutal gutaussenhend 3 Bushido und EGJ mit Ali Bumaye und Shindy aber King La Deutsche Vita mit Bosshaft unterwegs oder Jobhaft unterwegs oder Mitten Im Bosslife (MIB) macht er Promophase sein Marvin oder Arafat Mitten im Bosslife (MIB) Folge 11 Luciano vs Ufo 361 Ufo 361 vs Luciano","Kollegah,Farid,Farid Bang,Kolle,JBG,JBG3,JBG 3,JBG2,JBG 2,Bushido,Sido,Deutschrap,King,La Deutsche Vita,Promo,4Blogs,Marvin California,Jung Brutal Gutaussehend,Majoe,Jobhaft unterwegs,BreiterAlsDerTürsteher,Fler,Rooz,Mitten Im Bosslife,Asche,Shindy,BossFM,Animus,Podcast,MOK,Platin War Gestern,Echo,Skandal,Ghostwriting,Verschwörung,Der Lila Pimp,derlilapimp,Robbie,Banks,John Webber,Mois,rooz world,EGJ,Ali Bumaye,Arafat,MIB,GioTV,Cashisclay,Mr. Rap,Backspin,Folge 11",24,Entertainment,"Hip_hop_music,Music",PT11M12S,672,2d,hd,false,de,de-DE,https://i.ytimg.com/vi/mriegCMWve0/maxresdefault.jpg,1,,,,54285,2803,,0,311
22,UC1qgO95xhCM5BdgRG4uDjSg,DesTalks,1syaluOXhZ8,2023-05-19T16:30:00Z,"2023-05-19 16:30:00","Die Tragischsten Schicksale der Deutschrapgeschichte","❌ Heute geht es um die 3 SCHRECKLICHSTEN Schicksale der Deutschrapgeschichte ❌ 5 Euro Rabatt mit dem Code DesTalks5 und 10% Rabatt mit dem Code DesTalks10 bei: https://weareholy.com/destalks ------- . . . . --- Nicht beachten (Spoiler Alert) Favorite bei Selfmade mit Kollegah Genetikk 257ers Label bei Elvir, dieser hat aber Fler und Rooz und Division mit RIN gegründet. Hollywood Hank und Fav Schläge für HipHop er aber verschwunden, nämlich betreutes Wohnen. Deso Dogg nach Syrien gezogen doch gestorben.Kollegah und Asche bringen Album des Jahres raus","Favorite,Deso Dogg,Hollywood Hank,Selfmade,Kollegah,MIB,Asche,Aschkobar,Abgestürzt,Elvir,verschwunden,Doku,is,Rapper,JAW,GioTV,Marvin California,marvin review g,KuchenTV,Townhall,Ox Katt,Pleuntah,Soufian,Farid Bang,HipHop De,Interview,heute,tot,Comeback,Instagram,Tiktok,Livestream,Sinan-G,Ghazi,Rooz World,Fler,Animus,Podcast,MrRap,Capital Bra,Ngee,MontanaBlack,KuchenTV Uncut,iKuchen,Cashisclay,Skeez,AlphaKevin,Jay Jiggy,Herr Kuchen,JMA,Rapido,Jäääy,Ben Bugatty,257ers",24,Entertainment,"Hip_hop_music,Music",PT8M5S,485,2d,hd,false,de,de-DE,https://i.ytimg.com/vi/1syaluOXhZ8/maxresdefault.jpg,1,,,,98478,1946,,0,278
