position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
478,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",e1lNMZsRjpk,2025-03-07T11:30:23Z,"2025-03-07 11:30:23","MP Freshly x Die P - Bleib Cool | REACTION","Originalvideo: https://www.youtube.com/watch?v=5xlnzXSO3z8 ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! MP Freshly x Die P - Bleib Cool | REACTION","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025,MP Freshly x Die P - Bleib Cool | REACTION,die p,mp freshly,die p mp freshly,mp freshly die p,bleib cool,die p bleib cool,bleib cool die p,mp freshly bleib cool,mp freshly die p bleib cool,mp freshly die p bleib cool reaction,jay jiggy die p,jay jiggy mp freshly,die p reaction,die p bleib cool reaction,mp freshly reaction,mp freshly die p reaction,mp freshly x die p",10,Music,"Hip_hop_music,Music",PT16M46S,1006,2d,hd,false,de,de,https://i.ytimg.com/vi/e1lNMZsRjpk/maxresdefault.jpg,1,,,,15163,817,,0,95
479,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",KnEo0ayTKwU,2025-03-06T16:30:09Z,"2025-03-06 16:30:09","Kane - Frieden | REACTION","Originalvideo: https://www.youtube.com/watch?v=yhML0TEmV5M ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! Kane - Frieden | REACTION","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025,Kane - Frieden | REACTION,kane,kane reaction,kane jay jiggy,jay jiggy kane,kane frieden,frieden,frieden kane,frieden kane reaction,frieden reaction,jay jiggy kane frieden",10,Music,"Hip_hop_music,Music,Pop_music",PT13M59S,839,2d,hd,false,de,de,https://i.ytimg.com/vi/KnEo0ayTKwU/maxresdefault.jpg,1,,,,17402,947,,0,74
480,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",rdxrGctPpR0,2025-03-06T11:30:38Z,"2025-03-06 11:30:38","Wie schön! 🥹 Danger Dan & Max Herre - Mir kann nichts passieren | REACTION","Originalvideo: https://www.youtube.com/watch?v=Rgu13BZcMBY ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! Wie schön! 🥹 Danger Dan & Max Herre - Mir kann nichts passieren | REACTION","jay jiggy,jiggy reaction 2024,jay jiggy reaction,jiggy reaction,Wie schön! 🥹 Danger Dan & Max Herre - Mir kann nichts passieren | REACTION,danger dan,max herre,antilopen gang,mir kann nichts passieren,das ist alles von der kunstfreiheit gedeckt,mir kann nichts passieren danger dan,mir kann nichts passieren lyrics,mir kann nichts passieren max herre,danger dan max herre mir kann nichts passieren,jay jiggy danger dan,jay jiggy max herre",10,Music,"Hip_hop_music,Music,Pop_music",PT15M16S,916,2d,hd,false,de,de,https://i.ytimg.com/vi/rdxrGctPpR0/maxresdefault.jpg,1,,,,15422,759,,0,81
481,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",Ix2iUnru_QQ,2025-03-05T17:16:43Z,"2025-03-05 17:16:43","🔥 Der Beef zwischen 50 Cent & The Game | REACTION","Shoutout @BenBugatty https://www.youtube.com/watch?v=_XvvtSZPT9g ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! 🔥 Der Beef zwischen 50 Cent & The Game | REACTION","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025,50 cent,the game,g unit,ben bugatty,ben bugatti,ben bugatty doku,ben bugatty reaction,50 cent the game,the game 50 cent,the game beef,50 cent beef,the game 50 cent beef,beef 50 cent,beef 50 cent vs the game,beef the game vs 50 cent,50 cent beef the game,jay jiggy 50 cent,jay jiggy the game,g unit vs g unit,g u not,🔥 Der Beef zwischen 50 Cent & The Game | REACTION",10,Music,"Hip_hop_music,Music",PT43M49S,2629,2d,hd,false,de,de,https://i.ytimg.com/vi/Ix2iUnru_QQ/maxresdefault.jpg,1,,,,9048,535,,0,94
482,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",CRMvOwY-d1E,2025-03-04T16:49:50Z,"2025-03-04 16:49:50","LAAS' Part auf ROADRUNNER? | REACTION","Originalvideo: https://www.instagram.com/laas/reel/DGiR94voOQb/ ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! LAAS' Part auf ROADRUNNER? | REACTION","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025,LAAS' Part auf ROADRUNNER? | REACTION,apple music,laas unltd.,laas apple music,laas freestyle,laas unltd reaction,samra,samra apple music,samra reaction,jay jiggy laas,laas samra,samra laas,samra roadrunner",10,Music,"Hip_hop_music,Music",PT12M29S,749,2d,hd,false,de,de,https://i.ytimg.com/vi/CRMvOwY-d1E/maxresdefault.jpg,1,,,,25905,1013,,0,95
483,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",KoZ6wyzdDOg,2025-03-03T17:36:57Z,"2025-03-03 17:36:57","Asche - Nasip | REACTION","Originalvideo: https://www.youtube.com/watch?v=pRXC5oCM7WM ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! Asche - Nasip | REACTION","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025",10,Music,"Hip_hop_music,Music",PT16M6S,966,2d,hd,false,de,de,https://i.ytimg.com/vi/KoZ6wyzdDOg/maxresdefault.jpg,1,,,,14624,928,,0,93
484,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",SsDJFTOsyvc,2025-03-02T20:57:24Z,"2025-03-02 20:57:24","DAS ist eigentlich verboten! 🚫 Cashmo - Deutscher | REACTION","Originalvideo: https://www.youtube.com/watch?v=XMCNcvhBTGY ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! Cashmo - Deutscher | REACTION","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025,Cashmo - Deutscher | REACTION,cashmo reaction,cashmo alman,jay jiggy cashmo,cashmo jay jiggy,cashmo deutscher,cashmo deutscher reaction,deutscher cashmo,deutscher cashmo reaction",10,Music,"Hip_hop_music,Music",PT18M6S,1086,2d,hd,false,de,de,https://i.ytimg.com/vi/SsDJFTOsyvc/maxresdefault.jpg,1,,,,22664,1050,,0,291
485,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",TiBdUEFxE5g,2025-03-01T16:30:08Z,"2025-03-01 16:30:08","YAKARY - ME & YOU | REACTION","Originalvideo: https://www.youtube.com/watch?v=JNeGb4ORA3w ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! YAKARY - ME & YOU | REACTION","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025,YAKARY - ME & YOU | REACTION,yakary,yakary reaction,yakary you and me,yakary me and you,yakary me & you,yakary me & you reaction,yakary jay jiggy,jay jiggy yakary",10,Music,"Hip_hop_music,Music,Pop_music",PT10M19S,619,2d,hd,false,de,de,https://i.ytimg.com/vi/TiBdUEFxE5g/maxresdefault.jpg,1,,,,19401,835,,0,83
486,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",HpJ0c-2ulag,2025-03-01T12:39:58Z,"2025-03-01 12:39:58","Das VERSCHOLLENE Kollegah-Interview | REACTION","THROWBACK: Kollegah & Toxik in der Technik-Analyse (2011): https://www.youtube.com/watch?v=jYGVze6yCGU ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! Das VERSCHOLLENE Kollegah-Interview | REACTION","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025,Das VERSCHOLLENE Kollegah-Interview | REACTION,kollegah,kolle,kollegah reaction,kollegah interview,kollegah interview toxik,toxik,toxik kollegah,kollegah montana black,monte kollegah,montana black kollegah,kollegah jay jiggy,jay jiggy kollegah reaction",10,Music,"Hip_hop_music,Music",PT1H14M15S,855,2d,hd,false,de,de,https://i.ytimg.com/vi/HpJ0c-2ulag/maxresdefault.jpg,1,,,,23084,1452,,0,295
487,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",KNQYfGq7Quk,2025-02-28T17:41:22Z,"2025-02-28 17:41:22","LACAZETTE x JR. - PPP | REACTION","Originalvideo: https://www.youtube.com/watch?v=SwQy__SvIQU ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! LACAZETTE x JR. - PPP | REACTION","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025,LACAZETTE x JR. - PPP | REACTION,jay jiggy reaction lacazette,jiggy reaction lacazette,lac,lacazette reaction,lacazette jay jiggy,lacazette ppp,lacazette ppp reaction,lacazette jr,lacazette x jr,jay jiggy lacazette",10,Music,"Hip_hop_music,Music",PT10M7S,607,2d,hd,false,de,de,https://i.ytimg.com/vi/KNQYfGq7Quk/maxresdefault.jpg,1,,,,22880,1043,,0,75
488,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",RXQSChI0WqA,2025-02-27T16:42:01Z,"2025-02-27 16:42:01","NGEE X SAMRA - Aufgewachsen in Berlin | REACTION","Originalvideo: https://www.youtube.com/watch?v=wNK6hf2zGHg ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! NGEE X SAMRA - Aufgewachsen in Berlin | REACTION","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025,NGEE X SAMRA - Aufgewachsen in Berlin | REACTION,capital bra,samra reaction,ngee samra,ngee,ngee reaction,ngee samra reaction,samra ngee reaction,ngee x samra,ngee aufgewachsen in berlin,aufgewachsen in berlin,aufgewachsen in berlin reaction,ngee samra aufgewachsen in berlin,ngee samra aufgewachsen in berlin reaction,jay jiggy ngee,jay jiggy samra",10,Music,"Hip_hop_music,Music",PT15M24S,924,2d,hd,false,de,de,https://i.ytimg.com/vi/RXQSChI0WqA/maxresdefault.jpg,,,,,19708,1833,,0,261
489,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",CHy6RKvDyss,2025-02-26T16:30:06Z,"2025-02-26 16:30:06","PA Sports & Mucco - Schlechte Tage | REACTION","Originalvideo: https://www.youtube.com/watch?v=0hluCjXjWtc ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! PA Sports & Mucco - Schlechte Tage | REACTION","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025,PA Sports & Mucco - Schlechte Tage | REACTION,pa sports,life is pain,jay jiggy pa sports,pa sports jay jiggy,pa sports jay jiggy reaction,pa sports reaction,mucco,mucco reaction,pa sports mucco reaction,pa sports mucco schlechte tage,pa sports mucco schlechte tage reaction,jay jiggy mucco,jay jiggy mucco reaction",10,Music,"Hip_hop_music,Music",PT13M54S,834,2d,hd,false,de,de,https://i.ytimg.com/vi/CHy6RKvDyss/maxresdefault.jpg,1,,,,15364,887,,0,52
490,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",HF2zb0ilvjc,2025-02-25T16:30:04Z,"2025-02-25 16:30:04","FARID BANG - SESSION 2 - YEMMAK | REACTION","Originalvideo: https://www.youtube.com/watch?v=sQUleuOTBCs ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! FARID BANG - SESSION 2 - YEMMAK | REACTION","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025,FARID BANG - SESSION 2 - YEMMAK | REACTION,farid bang,banger musik,banger musik farid,yemmak,yemmak reaction,yemmak farid bang,farid bang yemmak,farid bang yemmak reaction",10,Music,"Hip_hop_music,Music",PT14M53S,893,2d,hd,false,de,de,https://i.ytimg.com/vi/HF2zb0ilvjc/maxresdefault.jpg,1,,,,25183,2642,,0,534
491,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",PgwP9omcylY,2025-02-24T12:27:12Z,"2025-02-24 12:27:12","❤️ HISTORY!! SAVAS und EKO beenden ihren BEEF live auf der Bühne!! 🥹 | REACTION","Originalvideo: https://www.youtube.com/watch?v=ghFpXpGEy_M ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten!","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025,❤️ HISTORY!! SAVAS und EKO beenden ihren BEEF live auf der Bühne!! 🥹 | REACTION,kool savas,eko fresh,kool savas eko fresh live,kool savas das urteil,kool savas eko fresh,eko fresh kool savas,savas eko,savas eko fresh,kool savas urteil,savas urteil,savas eko versöhnung,kool savas eko fresh versöhnung",10,Music,"Hip_hop_music,Music",PT35M54S,2154,2d,hd,false,de,de,https://i.ytimg.com/vi/PgwP9omcylY/maxresdefault.jpg,1,,,,61440,2650,,0,381
492,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",LkIp5qgChbA,2025-02-23T20:10:23Z,"2025-02-23 20:10:23","„zelimkhan (Radio Edit) - Single“ von Zois #fürFarid | REACTION","Originalvideo: https://www.youtube.com/watch?v=4en0YGdCzAo ⚡ HOLY Energy hier probieren: http://weareholy.com/jayjiggy-x-holy und mit dem Code ➡️ JAYJIGGY5 ⬅️ 5€ sparen!💪🏻 Für Bestandskunden gibt's 10% Rabatt mit dem Code ➡️ JAYJIGGY ⬅️ 💪🏻* JAY JIGGY auf Spotify: https://open.spotify.com/intl-de/artist/5FBdc4gwnj1x36cY9mlvUO?si=Qu7U8P1xRR-GhwsyMDxYnw RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JIGGY REACTION 2025 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIcc2I5BWOBwDCl7hl-hCj3t&si=901lI_Okk1Pk42KN JAY JIGGY auf Instagram: @jay.jiggy JAY JIGGY auf TikTok: @jayzumjiggy *Kommt über diesen Link ein Einkauf zustande, bekomme ich eine Provision. Für euch entstehen dabei natürlich KEINE Mehrkosten! „zelimkhan (Radio Edit) - Single“ von Zois #fürFarid | REACTION","jay jiggy,jay jiggy reaction,jiggy reaction,jiggy reaction 2025,„zelimkhan (Radio Edit) - Single“ von Zois #fürFarid | REACTION",10,Music,"Hip_hop_music,Music",PT21M16S,1276,2d,hd,false,de,de,https://i.ytimg.com/vi/LkIp5qgChbA/maxresdefault.jpg,1,,,,41117,1870,,0,262
